round,generation,solution_index,client_id,bitstring,selected,available,unavailable,utility,local_test_accuracy,last_round_participated,number_of_times_fitted
0,1,4,13,100100000001010110101110001010,1,1,0,0.5734378881232861,0.19512194395065308,1,1
0,1,4,15,100100000001010110101110001010,1,1,0,0.4484455219783197,0.013333333656191826,1,1
0,1,4,16,100100000001010110101110001010,1,1,0,0.2932107716980645,0.07894736528396606,1,1
0,1,4,18,100100000001010110101110001010,1,1,0,0.6725184560770384,0.0833333358168602,1,1
0,1,4,20,100100000001010110101110001010,1,1,0,0.7915790437258485,0.0,1,1
0,1,4,21,100100000001010110101110001010,1,1,0,0.7896181427945539,0.16201117634773254,1,1
0,1,4,22,100100000001010110101110001010,1,0,1,0.0912061030486903,0.4000000059604645,1,1
0,1,4,26,100100000001010110101110001010,1,1,0,0.441530501373377,0.0,1,1
0,1,4,28,100100000001010110101110001010,1,1,0,0.3509150125520787,0.27586206793785095,1,1
0,1,5,0,110111100100011100100011110101,1,1,0,0.1031238688359326,0.3030303120613098,1,1
0,1,5,1,110111100100011100100011110101,1,1,0,0.9025529066795668,0.03030303120613098,1,1
0,1,5,3,110111100100011100100011110101,1,1,0,0.8264574661077416,0.0,1,1
0,1,5,4,110111100100011100100011110101,1,1,0,0.3200496010306117,0.0555555559694767,1,1
0,1,5,5,110111100100011100100011110101,1,1,0,0.8955232284962005,0.0,1,1
0,1,5,6,110111100100011100100011110101,1,1,0,0.3892016787341631,0.09130434691905975,1,1
0,1,5,9,110111100100011100100011110101,1,0,1,0.0912866767861335,0.02298850566148758,1,1
0,1,5,13,110111100100011100100011110101,1,1,0,0.5734378881232861,0.19512194395065308,1,1
0,1,5,14,110111100100011100100011110101,1,1,0,0.6318372121697993,0.02631578966975212,1,1
0,1,5,15,110111100100011100100011110101,1,1,0,0.4484455219783197,0.013333333656191826,1,1
0,1,5,18,110111100100011100100011110101,1,1,0,0.6725184560770384,0.0833333358168602,1,1
0,1,5,22,110111100100011100100011110101,1,0,1,0.0912061030486903,0.4000000059604645,1,1
0,1,5,23,110111100100011100100011110101,1,1,0,0.4944203047025814,0.0,1,1
0,1,5,24,110111100100011100100011110101,1,0,1,0.0575587600166442,0.1551724076271057,1,1
0,1,5,25,110111100100011100100011110101,1,1,0,0.5495288823237355,0.09803921729326248,1,1
0,1,5,27,110111100100011100100011110101,1,1,0,0.8877041827582998,0.3478260934352875,1,1
0,1,5,29,110111100100011100100011110101,1,1,0,0.1170670164276058,0.1428571492433548,1,1
0,1,6,1,011011011100001100011100011110,1,1,0,0.9025529066795668,0.03030303120613098,1,1
0,1,6,2,011011011100001100011100011110,1,1,0,0.5052523724478571,0.23577235639095306,1,1
0,1,6,4,011011011100001100011100011110,1,1,0,0.3200496010306117,0.0555555559694767,1,1
0,1,6,5,011011011100001100011100011110,1,1,0,0.8955232284962005,0.0,1,1
0,1,6,7,011011011100001100011100011110,1,0,1,0.0108376514802983,0.0,1,1
0,1,6,8,011011011100001100011100011110,1,1,0,0.9053819764192635,0.2469135820865631,1,1
0,1,6,9,011011011100001100011100011110,1,0,1,0.0912866767861335,0.02298850566148758,1,1
0,1,6,14,011011011100001100011100011110,1,1,0,0.6318372121697993,0.02631578966975212,1,1
0,1,6,15,011011011100001100011100011110,1,1,0,0.4484455219783197,0.013333333656191826,1,1
0,1,6,19,011011011100001100011100011110,1,1,0,0.75237452943768,0.23076923191547394,1,1
0,1,6,20,011011011100001100011100011110,1,1,0,0.7915790437258485,0.0,1,1
0,1,6,21,011011011100001100011100011110,1,1,0,0.7896181427945539,0.16201117634773254,1,1
0,1,6,25,011011011100001100011100011110,1,1,0,0.5495288823237355,0.09803921729326248,1,1
0,1,6,26,011011011100001100011100011110,1,1,0,0.441530501373377,0.0,1,1
0,1,6,27,011011011100001100011100011110,1,1,0,0.8877041827582998,0.3478260934352875,1,1
0,1,6,28,011011011100001100011100011110,1,1,0,0.3509150125520787,0.27586206793785095,1,1
0,1,7,2,001101101111111101100001010010,1,1,0,0.5052523724478571,0.23577235639095306,1,1
0,1,7,3,001101101111111101100001010010,1,1,0,0.8264574661077416,0.0,1,1
0,1,7,5,001101101111111101100001010010,1,1,0,0.8955232284962005,0.0,1,1
0,1,7,6,001101101111111101100001010010,1,1,0,0.3892016787341631,0.09130434691905975,1,1
0,1,7,8,001101101111111101100001010010,1,1,0,0.9053819764192635,0.2469135820865631,1,1
0,1,7,9,001101101111111101100001010010,1,0,1,0.0912866767861335,0.02298850566148758,1,1
0,1,7,10,001101101111111101100001010010,1,1,0,0.3193136375904148,0.27272728085517883,1,1
0,1,7,11,001101101111111101100001010010,1,1,0,0.9500619670508048,0.0,1,1
0,1,7,12,001101101111111101100001010010,1,1,0,0.950607146937556,0.15789473056793213,1,1
0,1,7,13,001101101111111101100001010010,1,1,0,0.5734378881232861,0.19512194395065308,1,1
0,1,7,14,001101101111111101100001010010,1,1,0,0.6318372121697993,0.02631578966975212,1,1
0,1,7,15,001101101111111101100001010010,1,1,0,0.4484455219783197,0.013333333656191826,1,1
0,1,7,17,001101101111111101100001010010,1,1,0,0.3286645453699159,0.6428571343421936,1,1
0,1,7,18,001101101111111101100001010010,1,1,0,0.6725184560770384,0.0833333358168602,1,1
0,1,7,23,001101101111111101100001010010,1,1,0,0.4944203047025814,0.0,1,1
0,1,7,25,001101101111111101100001010010,1,1,0,0.5495288823237355,0.09803921729326248,1,1
0,1,7,28,001101101111111101100001010010,1,1,0,0.3509150125520787,0.27586206793785095,1,1
0,1,8,1,011011001010110110101100001000,1,1,0,0.9025529066795668,0.03030303120613098,1,1
0,1,8,2,011011001010110110101100001000,1,1,0,0.5052523724478571,0.23577235639095306,1,1
0,1,8,4,011011001010110110101100001000,1,1,0,0.3200496010306117,0.0555555559694767,1,1
0,1,8,5,011011001010110110101100001000,1,1,0,0.8955232284962005,0.0,1,1
0,1,8,8,011011001010110110101100001000,1,1,0,0.9053819764192635,0.2469135820865631,1,1
0,1,8,10,011011001010110110101100001000,1,1,0,0.3193136375904148,0.27272728085517883,1,1
0,1,8,12,011011001010110110101100001000,1,1,0,0.950607146937556,0.15789473056793213,1,1
0,1,8,13,011011001010110110101100001000,1,1,0,0.5734378881232861,0.19512194395065308,1,1
0,1,8,15,011011001010110110101100001000,1,1,0,0.4484455219783197,0.013333333656191826,1,1
0,1,8,16,011011001010110110101100001000,1,1,0,0.2932107716980645,0.07894736528396606,1,1
0,1,8,18,011011001010110110101100001000,1,1,0,0.6725184560770384,0.0833333358168602,1,1
0,1,8,20,011011001010110110101100001000,1,1,0,0.7915790437258485,0.0,1,1
0,1,8,21,011011001010110110101100001000,1,1,0,0.7896181427945539,0.16201117634773254,1,1
0,1,8,26,011011001010110110101100001000,1,1,0,0.441530501373377,0.0,1,1
0,2,0,2,001001001000100000010010010110,1,1,0,0.5052523724478571,0.23577235639095306,1,1
0,2,0,5,001001001000100000010010010110,1,1,0,0.8955232284962005,0.0,1,1
0,2,0,8,001001001000100000010010010110,1,1,0,0.9053819764192635,0.2469135820865631,1,1
0,2,0,12,001001001000100000010010010110,1,1,0,0.950607146937556,0.15789473056793213,1,1
0,2,0,19,001001001000100000010010010110,1,1,0,0.75237452943768,0.23076923191547394,1,1
0,2,0,22,001001001000100000010010010110,1,0,1,0.0912061030486903,0.4000000059604645,1,1
0,2,0,25,001001001000100000010010010110,1,1,0,0.5495288823237355,0.09803921729326248,1,1
0,2,0,27,001001001000100000010010010110,1,1,0,0.8877041827582998,0.3478260934352875,1,1
0,2,0,28,001001001000100000010010010110,1,1,0,0.3509150125520787,0.27586206793785095,1,1
0,2,1,1,011011011100001100011100011110,1,1,0,0.9025529066795668,0.03030303120613098,1,1
0,2,1,2,011011011100001100011100011110,1,1,0,0.5052523724478571,0.23577235639095306,1,1
0,2,1,4,011011011100001100011100011110,1,1,0,0.3200496010306117,0.0555555559694767,1,1
0,2,1,5,011011011100001100011100011110,1,1,0,0.8955232284962005,0.0,1,1
0,2,1,7,011011011100001100011100011110,1,0,1,0.0108376514802983,0.0,1,1
0,2,1,8,011011011100001100011100011110,1,1,0,0.9053819764192635,0.2469135820865631,1,1
0,2,1,9,011011011100001100011100011110,1,0,1,0.0912866767861335,0.02298850566148758,1,1
0,2,1,14,011011011100001100011100011110,1,1,0,0.6318372121697993,0.02631578966975212,1,1
0,2,1,15,011011011100001100011100011110,1,1,0,0.4484455219783197,0.013333333656191826,1,1
0,2,1,19,011011011100001100011100011110,1,1,0,0.75237452943768,0.23076923191547394,1,1
0,2,1,20,011011011100001100011100011110,1,1,0,0.7915790437258485,0.0,1,1
0,2,1,21,011011011100001100011100011110,1,1,0,0.7896181427945539,0.16201117634773254,1,1
0,2,1,25,011011011100001100011100011110,1,1,0,0.5495288823237355,0.09803921729326248,1,1
0,2,1,26,011011011100001100011100011110,1,1,0,0.441530501373377,0.0,1,1
0,2,1,27,011011011100001100011100011110,1,1,0,0.8877041827582998,0.3478260934352875,1,1
0,2,1,28,011011011100001100011100011110,1,1,0,0.3509150125520787,0.27586206793785095,1,1
0,2,2,0,100100000001010110101101111000,1,1,0,0.1031238688359326,0.3030303120613098,1,1
0,2,2,3,100100000001010110101101111000,1,1,0,0.8264574661077416,0.0,1,1
0,2,2,11,100100000001010110101101111000,1,1,0,0.9500619670508048,0.0,1,1
0,2,2,13,100100000001010110101101111000,1,1,0,0.5734378881232861,0.19512194395065308,1,1
0,2,2,15,100100000001010110101101111000,1,1,0,0.4484455219783197,0.013333333656191826,1,1
0,2,2,16,100100000001010110101101111000,1,1,0,0.2932107716980645,0.07894736528396606,1,1
0,2,2,18,100100000001010110101101111000,1,1,0,0.6725184560770384,0.0833333358168602,1,1
0,2,2,20,100100000001010110101101111000,1,1,0,0.7915790437258485,0.0,1,1
0,2,2,21,100100000001010110101101111000,1,1,0,0.7896181427945539,0.16201117634773254,1,1
0,2,2,23,100100000001010110101101111000,1,1,0,0.4944203047025814,0.0,1,1
0,2,2,24,100100000001010110101101111000,1,0,1,0.0575587600166442,0.1551724076271057,1,1
0,2,2,25,100100000001010110101101111000,1,1,0,0.5495288823237355,0.09803921729326248,1,1
0,2,2,26,100100000001010110101101111000,1,1,0,0.441530501373377,0.0,1,1
0,2,3,0,111111110001111101100001010010,1,1,0,0.1031238688359326,0.3030303120613098,1,1
0,2,3,1,111111110001111101100001010010,1,1,0,0.9025529066795668,0.03030303120613098,1,1
0,2,3,2,111111110001111101100001010010,1,1,0,0.5052523724478571,0.23577235639095306,1,1
0,2,3,3,111111110001111101100001010010,1,1,0,0.8264574661077416,0.0,1,1
0,2,3,4,111111110001111101100001010010,1,1,0,0.3200496010306117,0.0555555559694767,1,1
0,2,3,5,111111110001111101100001010010,1,1,0,0.8955232284962005,0.0,1,1
0,2,3,6,111111110001111101100001010010,1,1,0,0.3892016787341631,0.09130434691905975,1,1
0,2,3,7,111111110001111101100001010010,1,0,1,0.0108376514802983,0.0,1,1
0,2,3,11,111111110001111101100001010010,1,1,0,0.9500619670508048,0.0,1,1
0,2,3,12,111111110001111101100001010010,1,1,0,0.950607146937556,0.15789473056793213,1,1
0,2,3,13,111111110001111101100001010010,1,1,0,0.5734378881232861,0.19512194395065308,1,1
0,2,3,14,111111110001111101100001010010,1,1,0,0.6318372121697993,0.02631578966975212,1,1
0,2,3,15,111111110001111101100001010010,1,1,0,0.4484455219783197,0.013333333656191826,1,1
0,2,3,17,111111110001111101100001010010,1,1,0,0.3286645453699159,0.6428571343421936,1,1
0,2,3,18,111111110001111101100001010010,1,1,0,0.6725184560770384,0.0833333358168602,1,1
0,2,3,23,111111110001111101100001010010,1,1,0,0.4944203047025814,0.0,1,1
0,2,3,25,111111110001111101100001010010,1,1,0,0.5495288823237355,0.09803921729326248,1,1
0,2,3,28,111111110001111101100001010010,1,1,0,0.3509150125520787,0.27586206793785095,1,1
0,2,4,0,110001001001000010011010000101,1,1,0,0.1031238688359326,0.3030303120613098,1,1
0,2,4,1,110001001001000010011010000101,1,1,0,0.9025529066795668,0.03030303120613098,1,1
0,2,4,5,110001001001000010011010000101,1,1,0,0.8955232284962005,0.0,1,1
0,2,4,8,110001001001000010011010000101,1,1,0,0.9053819764192635,0.2469135820865631,1,1
0,2,4,11,110001001001000010011010000101,1,1,0,0.9500619670508048,0.0,1,1
0,2,4,16,110001001001000010011010000101,1,1,0,0.2932107716980645,0.07894736528396606,1,1
0,2,4,19,110001001001000010011010000101,1,1,0,0.75237452943768,0.23076923191547394,1,1
0,2,4,20,110001001001000010011010000101,1,1,0,0.7915790437258485,0.0,1,1
0,2,4,22,110001001001000010011010000101,1,0,1,0.0912061030486903,0.4000000059604645,1,1
0,2,4,27,110001001001000010011010000101,1,1,0,0.8877041827582998,0.3478260934352875,1,1
0,2,4,29,110001001001000010011010000101,1,1,0,0.1170670164276058,0.1428571492433548,1,1
0,2,5,1,011010101101011100101100001000,1,1,0,0.9025529066795668,0.03030303120613098,1,1
0,2,5,2,011010101101011100101100001000,1,1,0,0.5052523724478571,0.23577235639095306,1,1
0,2,5,4,011010101101011100101100001000,1,1,0,0.3200496010306117,0.0555555559694767,1,1
0,2,5,6,011010101101011100101100001000,1,1,0,0.3892016787341631,0.09130434691905975,1,1
0,2,5,8,011010101101011100101100001000,1,1,0,0.9053819764192635,0.2469135820865631,1,1
0,2,5,9,011010101101011100101100001000,1,0,1,0.0912866767861335,0.02298850566148758,1,1
0,2,5,11,011010101101011100101100001000,1,1,0,0.9500619670508048,0.0,1,1
0,2,5,13,011010101101011100101100001000,1,1,0,0.5734378881232861,0.19512194395065308,1,1
0,2,5,14,011010101101011100101100001000,1,1,0,0.6318372121697993,0.02631578966975212,1,1
0,2,5,15,011010101101011100101100001000,1,1,0,0.4484455219783197,0.013333333656191826,1,1
0,2,5,18,011010101101011100101100001000,1,1,0,0.6725184560770384,0.0833333358168602,1,1
0,2,5,20,011010101101011100101100001000,1,1,0,0.7915790437258485,0.0,1,1
0,2,5,21,011010101101011100101100001000,1,1,0,0.7896181427945539,0.16201117634773254,1,1
0,2,5,26,011010101101011100101100001000,1,1,0,0.441530501373377,0.0,1,1
0,3,0,2,001001001000100000010010010110,1,1,0,0.5052523724478571,0.23577235639095306,1,1
0,3,0,5,001001001000100000010010010110,1,1,0,0.8955232284962005,0.0,1,1
0,3,0,8,001001001000100000010010010110,1,1,0,0.9053819764192635,0.2469135820865631,1,1
0,3,0,12,001001001000100000010010010110,1,1,0,0.950607146937556,0.15789473056793213,1,1
0,3,0,19,001001001000100000010010010110,1,1,0,0.75237452943768,0.23076923191547394,1,1
0,3,0,22,001001001000100000010010010110,1,0,1,0.0912061030486903,0.4000000059604645,1,1
0,3,0,25,001001001000100000010010010110,1,1,0,0.5495288823237355,0.09803921729326248,1,1
0,3,0,27,001001001000100000010010010110,1,1,0,0.8877041827582998,0.3478260934352875,1,1
0,3,0,28,001001001000100000010010010110,1,1,0,0.3509150125520787,0.27586206793785095,1,1
0,3,1,0,100100000001010110101101111000,1,1,0,0.1031238688359326,0.3030303120613098,1,1
0,3,1,3,100100000001010110101101111000,1,1,0,0.8264574661077416,0.0,1,1
0,3,1,11,100100000001010110101101111000,1,1,0,0.9500619670508048,0.0,1,1
0,3,1,13,100100000001010110101101111000,1,1,0,0.5734378881232861,0.19512194395065308,1,1
0,3,1,15,100100000001010110101101111000,1,1,0,0.4484455219783197,0.013333333656191826,1,1
0,3,1,16,100100000001010110101101111000,1,1,0,0.2932107716980645,0.07894736528396606,1,1
0,3,1,18,100100000001010110101101111000,1,1,0,0.6725184560770384,0.0833333358168602,1,1
0,3,1,20,100100000001010110101101111000,1,1,0,0.7915790437258485,0.0,1,1
0,3,1,21,100100000001010110101101111000,1,1,0,0.7896181427945539,0.16201117634773254,1,1
0,3,1,23,100100000001010110101101111000,1,1,0,0.4944203047025814,0.0,1,1
0,3,1,24,100100000001010110101101111000,1,0,1,0.0575587600166442,0.1551724076271057,1,1
0,3,1,25,100100000001010110101101111000,1,1,0,0.5495288823237355,0.09803921729326248,1,1
0,3,1,26,100100000001010110101101111000,1,1,0,0.441530501373377,0.0,1,1
0,3,2,1,011010101101011100101100001000,1,1,0,0.9025529066795668,0.03030303120613098,1,1
0,3,2,2,011010101101011100101100001000,1,1,0,0.5052523724478571,0.23577235639095306,1,1
0,3,2,4,011010101101011100101100001000,1,1,0,0.3200496010306117,0.0555555559694767,1,1
0,3,2,6,011010101101011100101100001000,1,1,0,0.3892016787341631,0.09130434691905975,1,1
0,3,2,8,011010101101011100101100001000,1,1,0,0.9053819764192635,0.2469135820865631,1,1
0,3,2,9,011010101101011100101100001000,1,0,1,0.0912866767861335,0.02298850566148758,1,1
0,3,2,11,011010101101011100101100001000,1,1,0,0.9500619670508048,0.0,1,1
0,3,2,13,011010101101011100101100001000,1,1,0,0.5734378881232861,0.19512194395065308,1,1
0,3,2,14,011010101101011100101100001000,1,1,0,0.6318372121697993,0.02631578966975212,1,1
0,3,2,15,011010101101011100101100001000,1,1,0,0.4484455219783197,0.013333333656191826,1,1
0,3,2,18,011010101101011100101100001000,1,1,0,0.6725184560770384,0.0833333358168602,1,1
0,3,2,20,011010101101011100101100001000,1,1,0,0.7915790437258485,0.0,1,1
0,3,2,21,011010101101011100101100001000,1,1,0,0.7896181427945539,0.16201117634773254,1,1
0,3,2,26,011010101101011100101100001000,1,1,0,0.441530501373377,0.0,1,1
0,3,3,2,001110110101111000110101000100,1,1,0,0.5052523724478571,0.23577235639095306,1,1
0,3,3,3,001110110101111000110101000100,1,1,0,0.8264574661077416,0.0,1,1
0,3,3,4,001110110101111000110101000100,1,1,0,0.3200496010306117,0.0555555559694767,1,1
0,3,3,6,001110110101111000110101000100,1,1,0,0.3892016787341631,0.09130434691905975,1,1
0,3,3,7,001110110101111000110101000100,1,0,1,0.0108376514802983,0.0,1,1
0,3,3,9,001110110101111000110101000100,1,0,1,0.0912866767861335,0.02298850566148758,1,1
0,3,3,11,001110110101111000110101000100,1,1,0,0.9500619670508048,0.0,1,1
0,3,3,12,001110110101111000110101000100,1,1,0,0.950607146937556,0.15789473056793213,1,1
0,3,3,13,001110110101111000110101000100,1,1,0,0.5734378881232861,0.19512194395065308,1,1
0,3,3,14,001110110101111000110101000100,1,1,0,0.6318372121697993,0.02631578966975212,1,1
0,3,3,18,001110110101111000110101000100,1,1,0,0.6725184560770384,0.0833333358168602,1,1
0,3,3,19,001110110101111000110101000100,1,1,0,0.75237452943768,0.23076923191547394,1,1
0,3,3,21,001110110101111000110101000100,1,1,0,0.7896181427945539,0.16201117634773254,1,1
0,3,3,23,001110110101111000110101000100,1,1,0,0.4944203047025814,0.0,1,1
0,3,3,27,001110110101111000110101000100,1,1,0,0.8877041827582998,0.3478260934352875,1,1
0,3,4,1,011101001001001101101010010110,1,1,0,0.9025529066795668,0.03030303120613098,1,1
0,3,4,2,011101001001001101101010010110,1,1,0,0.5052523724478571,0.23577235639095306,1,1
0,3,4,3,011101001001001101101010010110,1,1,0,0.8264574661077416,0.0,1,1
0,3,4,5,011101001001001101101010010110,1,1,0,0.8955232284962005,0.0,1,1
0,3,4,8,011101001001001101101010010110,1,1,0,0.9053819764192635,0.2469135820865631,1,1
0,3,4,11,011101001001001101101010010110,1,1,0,0.9500619670508048,0.0,1,1
0,3,4,14,011101001001001101101010010110,1,1,0,0.6318372121697993,0.02631578966975212,1,1
0,3,4,15,011101001001001101101010010110,1,1,0,0.4484455219783197,0.013333333656191826,1,1
0,3,4,17,011101001001001101101010010110,1,1,0,0.3286645453699159,0.6428571343421936,1,1
0,3,4,18,011101001001001101101010010110,1,1,0,0.6725184560770384,0.0833333358168602,1,1
0,3,4,20,011101001001001101101010010110,1,1,0,0.7915790437258485,0.0,1,1
0,3,4,22,011101001001001101101010010110,1,0,1,0.0912061030486903,0.4000000059604645,1,1
0,3,4,25,011101001001001101101010010110,1,1,0,0.5495288823237355,0.09803921729326248,1,1
0,3,4,27,011101001001001101101010010110,1,1,0,0.8877041827582998,0.3478260934352875,1,1
0,3,4,28,011101001001001101101010010110,1,1,0,0.3509150125520787,0.27586206793785095,1,1
0,3,5,2,001001001100001100011110010100,1,1,0,0.5052523724478571,0.23577235639095306,1,1
0,3,5,5,001001001100001100011110010100,1,1,0,0.8955232284962005,0.0,1,1
0,3,5,8,001001001100001100011110010100,1,1,0,0.9053819764192635,0.2469135820865631,1,1
0,3,5,9,001001001100001100011110010100,1,0,1,0.0912866767861335,0.02298850566148758,1,1
0,3,5,14,001001001100001100011110010100,1,1,0,0.6318372121697993,0.02631578966975212,1,1
0,3,5,15,001001001100001100011110010100,1,1,0,0.4484455219783197,0.013333333656191826,1,1
0,3,5,19,001001001100001100011110010100,1,1,0,0.75237452943768,0.23076923191547394,1,1
0,3,5,20,001001001100001100011110010100,1,1,0,0.7915790437258485,0.0,1,1
0,3,5,21,001001001100001100011110010100,1,1,0,0.7896181427945539,0.16201117634773254,1,1
0,3,5,22,001001001100001100011110010100,1,0,1,0.0912061030486903,0.4000000059604645,1,1
0,3,5,25,001001001100001100011110010100,1,1,0,0.5495288823237355,0.09803921729326248,1,1
0,3,5,27,001001001100001100011110010100,1,1,0,0.8877041827582998,0.3478260934352875,1,1
0,3,6,0,111111110000011001100001010010,1,1,0,0.1031238688359326,0.3030303120613098,1,1
0,3,6,1,111111110000011001100001010010,1,1,0,0.9025529066795668,0.03030303120613098,1,1
0,3,6,2,111111110000011001100001010010,1,1,0,0.5052523724478571,0.23577235639095306,1,1
0,3,6,3,111111110000011001100001010010,1,1,0,0.8264574661077416,0.0,1,1
0,3,6,4,111111110000011001100001010010,1,1,0,0.3200496010306117,0.0555555559694767,1,1
0,3,6,5,111111110000011001100001010010,1,1,0,0.8955232284962005,0.0,1,1
0,3,6,6,111111110000011001100001010010,1,1,0,0.3892016787341631,0.09130434691905975,1,1
0,3,6,7,111111110000011001100001010010,1,0,1,0.0108376514802983,0.0,1,1
0,3,6,13,111111110000011001100001010010,1,1,0,0.5734378881232861,0.19512194395065308,1,1
0,3,6,14,111111110000011001100001010010,1,1,0,0.6318372121697993,0.02631578966975212,1,1
0,3,6,17,111111110000011001100001010010,1,1,0,0.3286645453699159,0.6428571343421936,1,1
0,3,6,18,111111110000011001100001010010,1,1,0,0.6725184560770384,0.0833333358168602,1,1
0,3,6,23,111111110000011001100001010010,1,1,0,0.4944203047025814,0.0,1,1
0,3,6,25,111111110000011001100001010010,1,1,0,0.5495288823237355,0.09803921729326248,1,1
