round,generation,solution_index,client_id,bitstring,selected,available,unavailable,utility,local_test_accuracy,last_round_participated,number_of_times_fitted
0,1,5,4,111111101011110101010101000011,1,1,0,0.3200496010306117,0.9337748289108276,1,1
0,1,5,5,111111101011110101010101000011,1,1,0,0.8955232284962005,0.729411780834198,1,1
0,1,5,6,111111101011110101010101000011,1,1,0,0.3892016787341631,0.018518518656492233,1,1
0,1,5,8,111111101011110101010101000011,1,1,0,0.9053819764192635,0.24880382418632507,1,1
0,1,5,10,111111101011110101010101000011,1,1,0,0.3193136375904148,0.04597701132297516,1,1
0,1,5,11,111111101011110101010101000011,1,1,0,0.9500619670508048,0.07692307978868484,1,1
0,1,5,12,111111101011110101010101000011,1,1,0,0.950607146937556,0.032786883413791656,1,1
0,1,5,13,111111101011110101010101000011,1,1,0,0.5734378881232861,0.27272728085517883,1,1
0,1,5,15,111111101011110101010101000011,1,1,0,0.4484455219783197,0.2110091745853424,1,1
0,1,5,17,111111101011110101010101000011,1,1,0,0.3286645453699159,0.0,1,1
0,1,5,19,111111101011110101010101000011,1,1,0,0.75237452943768,0.0,1,1
0,1,5,21,111111101011110101010101000011,1,1,0,0.7896181427945539,0.2666666805744171,1,1
0,1,5,23,111111101011110101010101000011,1,1,0,0.4944203047025814,0.007352941203862429,1,1
0,1,5,28,111111101011110101010101000011,1,1,0,0.3509150125520787,0.3199999928474426,1,1
0,1,5,29,111111101011110101010101000011,1,1,0,0.1170670164276058,0.04411764815449715,1,1
0,1,6,0,100000011110110101010110010010,1,1,0,0.1031238688359326,0.0,1,1
0,1,6,7,100000011110110101010110010010,1,0,1,0.0108376514802983,0.0917431190609932,1,1
0,1,6,8,100000011110110101010110010010,1,1,0,0.9053819764192635,0.24880382418632507,1,1
0,1,6,9,100000011110110101010110010010,1,0,1,0.0912866767861335,0.02247191034257412,1,1
0,1,6,10,100000011110110101010110010010,1,1,0,0.3193136375904148,0.04597701132297516,1,1
0,1,6,12,100000011110110101010110010010,1,1,0,0.950607146937556,0.032786883413791656,1,1
0,1,6,13,100000011110110101010110010010,1,1,0,0.5734378881232861,0.27272728085517883,1,1
0,1,6,15,100000011110110101010110010010,1,1,0,0.4484455219783197,0.2110091745853424,1,1
0,1,6,17,100000011110110101010110010010,1,1,0,0.3286645453699159,0.0,1,1
0,1,6,19,100000011110110101010110010010,1,1,0,0.75237452943768,0.0,1,1
0,1,6,21,100000011110110101010110010010,1,1,0,0.7896181427945539,0.2666666805744171,1,1
0,1,6,22,100000011110110101010110010010,1,0,1,0.0912061030486903,0.09917355328798294,1,1
0,1,6,25,100000011110110101010110010010,1,1,0,0.5495288823237355,0.03418803587555885,1,1
0,1,6,28,100000011110110101010110010010,1,1,0,0.3509150125520787,0.3199999928474426,1,1
0,1,7,1,011101010000000111110100000111,1,1,0,0.9025529066795668,0.0,1,1
0,1,7,2,011101010000000111110100000111,1,1,0,0.5052523724478571,0.20000000298023224,1,1
0,1,7,3,011101010000000111110100000111,1,1,0,0.8264574661077416,0.1428571492433548,1,1
0,1,7,5,011101010000000111110100000111,1,1,0,0.8955232284962005,0.729411780834198,1,1
0,1,7,7,011101010000000111110100000111,1,0,1,0.0108376514802983,0.0917431190609932,1,1
0,1,7,15,011101010000000111110100000111,1,1,0,0.4484455219783197,0.2110091745853424,1,1
0,1,7,16,011101010000000111110100000111,1,1,0,0.2932107716980645,0.0625,1,1
0,1,7,17,011101010000000111110100000111,1,1,0,0.3286645453699159,0.0,1,1
0,1,7,18,011101010000000111110100000111,1,1,0,0.6725184560770384,0.05882352963089943,1,1
0,1,7,19,011101010000000111110100000111,1,1,0,0.75237452943768,0.0,1,1
0,1,7,21,011101010000000111110100000111,1,1,0,0.7896181427945539,0.2666666805744171,1,1
0,1,7,27,011101010000000111110100000111,1,1,0,0.8877041827582998,0.08849557489156723,1,1
0,1,7,28,011101010000000111110100000111,1,1,0,0.3509150125520787,0.3199999928474426,1,1
0,1,7,29,011101010000000111110100000111,1,1,0,0.1170670164276058,0.04411764815449715,1,1
0,1,8,0,100101011110101111011101010101,1,1,0,0.1031238688359326,0.0,1,1
0,1,8,3,100101011110101111011101010101,1,1,0,0.8264574661077416,0.1428571492433548,1,1
0,1,8,5,100101011110101111011101010101,1,1,0,0.8955232284962005,0.729411780834198,1,1
0,1,8,7,100101011110101111011101010101,1,0,1,0.0108376514802983,0.0917431190609932,1,1
0,1,8,8,100101011110101111011101010101,1,1,0,0.9053819764192635,0.24880382418632507,1,1
0,1,8,9,100101011110101111011101010101,1,0,1,0.0912866767861335,0.02247191034257412,1,1
0,1,8,10,100101011110101111011101010101,1,1,0,0.3193136375904148,0.04597701132297516,1,1
0,1,8,12,100101011110101111011101010101,1,1,0,0.950607146937556,0.032786883413791656,1,1
0,1,8,14,100101011110101111011101010101,1,1,0,0.6318372121697993,1.0,1,1
0,1,8,15,100101011110101111011101010101,1,1,0,0.4484455219783197,0.2110091745853424,1,1
0,1,8,16,100101011110101111011101010101,1,1,0,0.2932107716980645,0.0625,1,1
0,1,8,17,100101011110101111011101010101,1,1,0,0.3286645453699159,0.0,1,1
0,1,8,19,100101011110101111011101010101,1,1,0,0.75237452943768,0.0,1,1
0,1,8,20,100101011110101111011101010101,1,1,0,0.7915790437258485,0.6595744490623474,1,1
0,1,8,21,100101011110101111011101010101,1,1,0,0.7896181427945539,0.2666666805744171,1,1
0,1,8,23,100101011110101111011101010101,1,1,0,0.4944203047025814,0.007352941203862429,1,1
0,1,8,25,100101011110101111011101010101,1,1,0,0.5495288823237355,0.03418803587555885,1,1
0,1,8,27,100101011110101111011101010101,1,1,0,0.8877041827582998,0.08849557489156723,1,1
0,1,8,29,100101011110101111011101010101,1,1,0,0.1170670164276058,0.04411764815449715,1,1
0,1,9,0,100001010001010000010110100110,1,1,0,0.1031238688359326,0.0,1,1
0,1,9,5,100001010001010000010110100110,1,1,0,0.8955232284962005,0.729411780834198,1,1
0,1,9,7,100001010001010000010110100110,1,0,1,0.0108376514802983,0.0917431190609932,1,1
0,1,9,11,100001010001010000010110100110,1,1,0,0.9500619670508048,0.07692307978868484,1,1
0,1,9,13,100001010001010000010110100110,1,1,0,0.5734378881232861,0.27272728085517883,1,1
0,1,9,19,100001010001010000010110100110,1,1,0,0.75237452943768,0.0,1,1
0,1,9,21,100001010001010000010110100110,1,1,0,0.7896181427945539,0.2666666805744171,1,1
0,1,9,22,100001010001010000010110100110,1,0,1,0.0912061030486903,0.09917355328798294,1,1
0,1,9,24,100001010001010000010110100110,1,0,1,0.0575587600166442,0.025641025975346565,1,1
0,1,9,27,100001010001010000010110100110,1,1,0,0.8877041827582998,0.08849557489156723,1,1
0,1,9,28,100001010001010000010110100110,1,1,0,0.3509150125520787,0.3199999928474426,1,1
0,1,10,0,111101110011010101011111010001,1,1,0,0.1031238688359326,0.0,1,1
0,1,10,1,111101110011010101011111010001,1,1,0,0.9025529066795668,0.0,1,1
0,1,10,2,111101110011010101011111010001,1,1,0,0.5052523724478571,0.20000000298023224,1,1
0,1,10,3,111101110011010101011111010001,1,1,0,0.8264574661077416,0.1428571492433548,1,1
0,1,10,5,111101110011010101011111010001,1,1,0,0.8955232284962005,0.729411780834198,1,1
0,1,10,6,111101110011010101011111010001,1,1,0,0.3892016787341631,0.018518518656492233,1,1
0,1,10,7,111101110011010101011111010001,1,0,1,0.0108376514802983,0.0917431190609932,1,1
0,1,10,10,111101110011010101011111010001,1,1,0,0.3193136375904148,0.04597701132297516,1,1
0,1,10,11,111101110011010101011111010001,1,1,0,0.9500619670508048,0.07692307978868484,1,1
0,1,10,13,111101110011010101011111010001,1,1,0,0.5734378881232861,0.27272728085517883,1,1
0,1,10,15,111101110011010101011111010001,1,1,0,0.4484455219783197,0.2110091745853424,1,1
0,1,10,17,111101110011010101011111010001,1,1,0,0.3286645453699159,0.0,1,1
0,1,10,19,111101110011010101011111010001,1,1,0,0.75237452943768,0.0,1,1
0,1,10,20,111101110011010101011111010001,1,1,0,0.7915790437258485,0.6595744490623474,1,1
0,1,10,21,111101110011010101011111010001,1,1,0,0.7896181427945539,0.2666666805744171,1,1
0,1,10,22,111101110011010101011111010001,1,0,1,0.0912061030486903,0.09917355328798294,1,1
0,1,10,23,111101110011010101011111010001,1,1,0,0.4944203047025814,0.007352941203862429,1,1
0,1,10,25,111101110011010101011111010001,1,1,0,0.5495288823237355,0.03418803587555885,1,1
0,1,10,29,111101110011010101011111010001,1,1,0,0.1170670164276058,0.04411764815449715,1,1
0,2,0,0,100100110010100000100000010111,1,1,0,0.1031238688359326,0.0,1,1
0,2,0,3,100100110010100000100000010111,1,1,0,0.8264574661077416,0.1428571492433548,1,1
0,2,0,6,100100110010100000100000010111,1,1,0,0.3892016787341631,0.018518518656492233,1,1
0,2,0,7,100100110010100000100000010111,1,0,1,0.0108376514802983,0.0917431190609932,1,1
0,2,0,10,100100110010100000100000010111,1,1,0,0.3193136375904148,0.04597701132297516,1,1
0,2,0,12,100100110010100000100000010111,1,1,0,0.950607146937556,0.032786883413791656,1,1
0,2,0,18,100100110010100000100000010111,1,1,0,0.6725184560770384,0.05882352963089943,1,1
0,2,0,25,100100110010100000100000010111,1,1,0,0.5495288823237355,0.03418803587555885,1,1
0,2,0,27,100100110010100000100000010111,1,1,0,0.8877041827582998,0.08849557489156723,1,1
0,2,0,28,100100110010100000100000010111,1,1,0,0.3509150125520787,0.3199999928474426,1,1
0,2,0,29,100100110010100000100000010111,1,1,0,0.1170670164276058,0.04411764815449715,1,1
0,2,1,0,110000000111110101010101000011,1,1,0,0.1031238688359326,0.0,1,1
0,2,1,1,110000000111110101010101000011,1,1,0,0.9025529066795668,0.0,1,1
0,2,1,9,110000000111110101010101000011,1,0,1,0.0912866767861335,0.02247191034257412,1,1
0,2,1,10,110000000111110101010101000011,1,1,0,0.3193136375904148,0.04597701132297516,1,1
0,2,1,11,110000000111110101010101000011,1,1,0,0.9500619670508048,0.07692307978868484,1,1
0,2,1,12,110000000111110101010101000011,1,1,0,0.950607146937556,0.032786883413791656,1,1
0,2,1,13,110000000111110101010101000011,1,1,0,0.5734378881232861,0.27272728085517883,1,1
0,2,1,15,110000000111110101010101000011,1,1,0,0.4484455219783197,0.2110091745853424,1,1
0,2,1,17,110000000111110101010101000011,1,1,0,0.3286645453699159,0.0,1,1
0,2,1,19,110000000111110101010101000011,1,1,0,0.75237452943768,0.0,1,1
0,2,1,21,110000000111110101010101000011,1,1,0,0.7896181427945539,0.2666666805744171,1,1
0,2,1,23,110000000111110101010101000011,1,1,0,0.4944203047025814,0.007352941203862429,1,1
0,2,1,28,110000000111110101010101000011,1,1,0,0.3509150125520787,0.3199999928474426,1,1
0,2,1,29,110000000111110101010101000011,1,1,0,0.1170670164276058,0.04411764815449715,1,1
0,2,2,0,100000111000011001101001110111,1,1,0,0.1031238688359326,0.0,1,1
0,2,2,6,100000111000011001101001110111,1,1,0,0.3892016787341631,0.018518518656492233,1,1
0,2,2,7,100000111000011001101001110111,1,0,1,0.0108376514802983,0.0917431190609932,1,1
0,2,2,8,100000111000011001101001110111,1,1,0,0.9053819764192635,0.24880382418632507,1,1
0,2,2,13,100000111000011001101001110111,1,1,0,0.5734378881232861,0.27272728085517883,1,1
0,2,2,14,100000111000011001101001110111,1,1,0,0.6318372121697993,1.0,1,1
0,2,2,17,100000111000011001101001110111,1,1,0,0.3286645453699159,0.0,1,1
0,2,2,18,100000111000011001101001110111,1,1,0,0.6725184560770384,0.05882352963089943,1,1
0,2,2,20,100000111000011001101001110111,1,1,0,0.7915790437258485,0.6595744490623474,1,1
0,2,2,23,100000111000011001101001110111,1,1,0,0.4944203047025814,0.007352941203862429,1,1
0,2,2,24,100000111000011001101001110111,1,0,1,0.0575587600166442,0.025641025975346565,1,1
0,2,2,25,100000111000011001101001110111,1,1,0,0.5495288823237355,0.03418803587555885,1,1
0,2,2,27,100000111000011001101001110111,1,1,0,0.8877041827582998,0.08849557489156723,1,1
0,2,2,28,100000111000011001101001110111,1,1,0,0.3509150125520787,0.3199999928474426,1,1
0,2,2,29,100000111000011001101001110111,1,1,0,0.1170670164276058,0.04411764815449715,1,1
0,2,3,0,110001001000100000100001110100,1,1,0,0.1031238688359326,0.0,1,1
0,2,3,1,110001001000100000100001110100,1,1,0,0.9025529066795668,0.0,1,1
0,2,3,5,110001001000100000100001110100,1,1,0,0.8955232284962005,0.729411780834198,1,1
0,2,3,8,110001001000100000100001110100,1,1,0,0.9053819764192635,0.24880382418632507,1,1
0,2,3,12,110001001000100000100001110100,1,1,0,0.950607146937556,0.032786883413791656,1,1
0,2,3,18,110001001000100000100001110100,1,1,0,0.6725184560770384,0.05882352963089943,1,1
0,2,3,23,110001001000100000100001110100,1,1,0,0.4944203047025814,0.007352941203862429,1,1
0,2,3,24,110001001000100000100001110100,1,0,1,0.0575587600166442,0.025641025975346565,1,1
0,2,3,25,110001001000100000100001110100,1,1,0,0.5495288823237355,0.03418803587555885,1,1
0,2,3,27,110001001000100000100001110100,1,1,0,0.8877041827582998,0.08849557489156723,1,1
0,2,4,1,010101010000100011110000110000,1,1,0,0.9025529066795668,0.0,1,1
0,2,4,3,010101010000100011110000110000,1,1,0,0.8264574661077416,0.1428571492433548,1,1
0,2,4,5,010101010000100011110000110000,1,1,0,0.8955232284962005,0.729411780834198,1,1
0,2,4,7,010101010000100011110000110000,1,0,1,0.0108376514802983,0.0917431190609932,1,1
0,2,4,12,010101010000100011110000110000,1,1,0,0.950607146937556,0.032786883413791656,1,1
0,2,4,16,010101010000100011110000110000,1,1,0,0.2932107716980645,0.0625,1,1
0,2,4,17,010101010000100011110000110000,1,1,0,0.3286645453699159,0.0,1,1
0,2,4,18,010101010000100011110000110000,1,1,0,0.6725184560770384,0.05882352963089943,1,1
0,2,4,19,010101010000100011110000110000,1,1,0,0.75237452943768,0.0,1,1
0,2,4,24,010101010000100011110000110000,1,0,1,0.0575587600166442,0.025641025975346565,1,1
0,2,4,25,010101010000100011110000110000,1,1,0,0.5495288823237355,0.03418803587555885,1,1
0,2,5,0,110100101101010100000001111101,1,1,0,0.1031238688359326,0.0,1,1
0,2,5,1,110100101101010100000001111101,1,1,0,0.9025529066795668,0.0,1,1
0,2,5,3,110100101101010100000001111101,1,1,0,0.8264574661077416,0.1428571492433548,1,1
0,2,5,6,110100101101010100000001111101,1,1,0,0.3892016787341631,0.018518518656492233,1,1
0,2,5,8,110100101101010100000001111101,1,1,0,0.9053819764192635,0.24880382418632507,1,1
0,2,5,9,110100101101010100000001111101,1,0,1,0.0912866767861335,0.02247191034257412,1,1
0,2,5,11,110100101101010100000001111101,1,1,0,0.9500619670508048,0.07692307978868484,1,1
0,2,5,13,110100101101010100000001111101,1,1,0,0.5734378881232861,0.27272728085517883,1,1
0,2,5,15,110100101101010100000001111101,1,1,0,0.4484455219783197,0.2110091745853424,1,1
0,2,5,23,110100101101010100000001111101,1,1,0,0.4944203047025814,0.007352941203862429,1,1
0,2,5,24,110100101101010100000001111101,1,0,1,0.0575587600166442,0.025641025975346565,1,1
0,2,5,25,110100101101010100000001111101,1,1,0,0.5495288823237355,0.03418803587555885,1,1
0,2,5,26,110100101101010100000001111101,1,1,0,0.441530501373377,0.1515151560306549,1,1
0,2,5,27,110100101101010100000001111101,1,1,0,0.8877041827582998,0.08849557489156723,1,1
0,2,5,29,110100101101010100000001111101,1,1,0,0.1170670164276058,0.04411764815449715,1,1
0,2,6,0,110000100000100010111000010100,1,1,0,0.1031238688359326,0.0,1,1
0,2,6,1,110000100000100010111000010100,1,1,0,0.9025529066795668,0.0,1,1
0,2,6,6,110000100000100010111000010100,1,1,0,0.3892016787341631,0.018518518656492233,1,1
0,2,6,12,110000100000100010111000010100,1,1,0,0.950607146937556,0.032786883413791656,1,1
0,2,6,16,110000100000100010111000010100,1,1,0,0.2932107716980645,0.0625,1,1
0,2,6,18,110000100000100010111000010100,1,1,0,0.6725184560770384,0.05882352963089943,1,1
0,2,6,19,110000100000100010111000010100,1,1,0,0.75237452943768,0.0,1,1
0,2,6,20,110000100000100010111000010100,1,1,0,0.7915790437258485,0.6595744490623474,1,1
0,2,6,25,110000100000100010111000010100,1,1,0,0.5495288823237355,0.03418803587555885,1,1
0,2,6,27,110000100000100010111000010100,1,1,0,0.8877041827582998,0.08849557489156723,1,1
0,3,0,0,100100110010100000100000010111,1,1,0,0.1031238688359326,0.0,1,1
0,3,0,3,100100110010100000100000010111,1,1,0,0.8264574661077416,0.1428571492433548,1,1
0,3,0,6,100100110010100000100000010111,1,1,0,0.3892016787341631,0.018518518656492233,1,1
0,3,0,7,100100110010100000100000010111,1,0,1,0.0108376514802983,0.0917431190609932,1,1
0,3,0,10,100100110010100000100000010111,1,1,0,0.3193136375904148,0.04597701132297516,1,1
0,3,0,12,100100110010100000100000010111,1,1,0,0.950607146937556,0.032786883413791656,1,1
0,3,0,18,100100110010100000100000010111,1,1,0,0.6725184560770384,0.05882352963089943,1,1
0,3,0,25,100100110010100000100000010111,1,1,0,0.5495288823237355,0.03418803587555885,1,1
0,3,0,27,100100110010100000100000010111,1,1,0,0.8877041827582998,0.08849557489156723,1,1
0,3,0,28,100100110010100000100000010111,1,1,0,0.3509150125520787,0.3199999928474426,1,1
0,3,0,29,100100110010100000100000010111,1,1,0,0.1170670164276058,0.04411764815449715,1,1
0,3,1,0,110000000111110101010101000011,1,1,0,0.1031238688359326,0.0,1,1
0,3,1,1,110000000111110101010101000011,1,1,0,0.9025529066795668,0.0,1,1
0,3,1,9,110000000111110101010101000011,1,0,1,0.0912866767861335,0.02247191034257412,1,1
0,3,1,10,110000000111110101010101000011,1,1,0,0.3193136375904148,0.04597701132297516,1,1
0,3,1,11,110000000111110101010101000011,1,1,0,0.9500619670508048,0.07692307978868484,1,1
0,3,1,12,110000000111110101010101000011,1,1,0,0.950607146937556,0.032786883413791656,1,1
0,3,1,13,110000000111110101010101000011,1,1,0,0.5734378881232861,0.27272728085517883,1,1
0,3,1,15,110000000111110101010101000011,1,1,0,0.4484455219783197,0.2110091745853424,1,1
0,3,1,17,110000000111110101010101000011,1,1,0,0.3286645453699159,0.0,1,1
0,3,1,19,110000000111110101010101000011,1,1,0,0.75237452943768,0.0,1,1
0,3,1,21,110000000111110101010101000011,1,1,0,0.7896181427945539,0.2666666805744171,1,1
0,3,1,23,110000000111110101010101000011,1,1,0,0.4944203047025814,0.007352941203862429,1,1
0,3,1,28,110000000111110101010101000011,1,1,0,0.3509150125520787,0.3199999928474426,1,1
0,3,1,29,110000000111110101010101000011,1,1,0,0.1170670164276058,0.04411764815449715,1,1
0,3,2,0,110001001000100000100001110100,1,1,0,0.1031238688359326,0.0,1,1
0,3,2,1,110001001000100000100001110100,1,1,0,0.9025529066795668,0.0,1,1
0,3,2,5,110001001000100000100001110100,1,1,0,0.8955232284962005,0.729411780834198,1,1
0,3,2,8,110001001000100000100001110100,1,1,0,0.9053819764192635,0.24880382418632507,1,1
0,3,2,12,110001001000100000100001110100,1,1,0,0.950607146937556,0.032786883413791656,1,1
0,3,2,18,110001001000100000100001110100,1,1,0,0.6725184560770384,0.05882352963089943,1,1
0,3,2,23,110001001000100000100001110100,1,1,0,0.4944203047025814,0.007352941203862429,1,1
0,3,2,24,110001001000100000100001110100,1,0,1,0.0575587600166442,0.025641025975346565,1,1
0,3,2,25,110001001000100000100001110100,1,1,0,0.5495288823237355,0.03418803587555885,1,1
0,3,2,27,110001001000100000100001110100,1,1,0,0.8877041827582998,0.08849557489156723,1,1
0,3,3,1,010101010000100011110000110000,1,1,0,0.9025529066795668,0.0,1,1
0,3,3,3,010101010000100011110000110000,1,1,0,0.8264574661077416,0.1428571492433548,1,1
0,3,3,5,010101010000100011110000110000,1,1,0,0.8955232284962005,0.729411780834198,1,1
0,3,3,7,010101010000100011110000110000,1,0,1,0.0108376514802983,0.0917431190609932,1,1
0,3,3,12,010101010000100011110000110000,1,1,0,0.950607146937556,0.032786883413791656,1,1
0,3,3,16,010101010000100011110000110000,1,1,0,0.2932107716980645,0.0625,1,1
0,3,3,17,010101010000100011110000110000,1,1,0,0.3286645453699159,0.0,1,1
0,3,3,18,010101010000100011110000110000,1,1,0,0.6725184560770384,0.05882352963089943,1,1
0,3,3,19,010101010000100011110000110000,1,1,0,0.75237452943768,0.0,1,1
0,3,3,24,010101010000100011110000110000,1,0,1,0.0575587600166442,0.025641025975346565,1,1
0,3,3,25,010101010000100011110000110000,1,1,0,0.5495288823237355,0.03418803587555885,1,1
0,3,4,0,110100101101010100000001111101,1,1,0,0.1031238688359326,0.0,1,1
0,3,4,1,110100101101010100000001111101,1,1,0,0.9025529066795668,0.0,1,1
0,3,4,3,110100101101010100000001111101,1,1,0,0.8264574661077416,0.1428571492433548,1,1
